start_x,start_y,goal_x,goal_y,path_length
-1.7188,-0.5087,-0.5159,-0.5005,1.2031
-0.5159,-0.5005,1.1509,-0.4815,1.6675
-1.7188,-0.5087,-0.1919,-0.5075,1.5272
-0.1919,-0.5075,1.1509,-0.4815,1.3433
-1.7188,-0.5087,0.136,-0.5109,1.8551
0.136,-0.5109,1.1509,-0.4815,1.0154
-1.7188,-0.5087,0.3392,-0.509,2.0583
0.3392,-0.509,1.1509,-0.4815,0.8122
-1.7188,-0.5087,0.5826,-0.4984,2.3019
0.5826,-0.4984,1.1509,-0.4815,0.5686
-1.7188,-0.5087,0.9782,-0.4904,2.6976
0.9782,-0.4904,1.1509,-0.4815,0.173
-1.7188,-0.5087,1.1509,-0.4815,2.8705
0.4592,1.8267,1.576,1.9678,1.1264
0.4592,1.8267,0.7399,1.8648,0.2833
0.7399,1.8648,1.576,1.9678,0.8432
0.4592,1.8267,0.9284,1.8898,0.4735
0.9284,1.8898,1.576,1.9678,0.6529
0.4592,1.8267,1.1266,1.9274,0.6751
1.1266,1.9274,1.576,1.9678,0.4513
0.4592,1.8267,1.3693,1.9517,0.9191
1.3693,1.9517,1.576,1.9678,0.2073
0.4592,1.8267,1.576,1.9678,1.1264
1.1516,1.7265,-1.456,-0.3043,3.3074
1.1516,1.7265,0.817,1.4896,0.4099
0.817,1.4896,-1.456,-0.3043,2.8975
1.1516,1.7265,0.4902,1.2616,0.8084
0.4902,1.2616,-1.456,-0.3043,2.499
1.1516,1.7265,0.2667,1.0811,1.0957
0.2667,1.0811,-1.456,-0.3043,2.2117
1.1516,1.7265,0.0289,0.9001,1.3945
0.0289,0.9001,-1.456,-0.3043,1.9129
1.1516,1.7265,-0.2102,0.7137,1.6977
-0.2102,0.7137,-1.456,-0.3043,1.6097
1.1516,1.7265,-0.3821,0.5756,1.9182
-0.3821,0.5756,-1.456,-0.3043,1.3892
1.1516,1.7265,-0.6158,0.3603,2.236
-0.6158,0.3603,-1.456,-0.3043,1.0714
1.1516,1.7265,-0.9338,0.1184,2.6355
-0.9338,0.1184,-1.456,-0.3043,0.6719
1.1516,1.7265,-1.1728,-0.0736,2.9421
-1.1728,-0.0736,-1.456,-0.3043,0.3653
1.1516,1.7265,-1.4057,-0.2626,3.242
-1.4057,-0.2626,-1.456,-0.3043,0.0654
1.1516,1.7265,-1.456,-0.3043,3.3074
0.0283,1.0319,0.0751,-0.4489,1.6853
0.0283,1.0319,0.1339,0.7607,0.2911
0.1339,0.7607,0.0751,-0.4489,1.3942
0.0283,1.0319,0.316,0.3538,0.7369
0.316,0.3538,0.0751,-0.4489,0.9484
0.0283,1.0319,0.3244,-0.0652,1.1559
0.3244,-0.0652,0.0751,-0.4489,0.5293
0.0283,1.0319,0.3338,-0.2815,1.3724
0.3338,-0.2815,0.0751,-0.4489,0.3128
0.0283,1.0319,0.2861,-0.3396,1.4477
0.2861,-0.3396,0.0751,-0.4489,0.2376
0.0283,1.0319,0.0751,-0.4489,1.6853
1.3548,0.0303,-1.6917,0.6637,3.1193
1.3548,0.0303,1.1923,0.0807,0.1701
1.1923,0.0807,-1.6917,0.6637,2.9492
1.3548,0.0303,0.9384,0.1602,0.4362
0.9384,0.1602,-1.6917,0.6637,2.6831
1.3548,0.0303,0.7433,0.2197,0.6401
0.7433,0.2197,-1.6917,0.6637,2.4792
1.3548,0.0303,0.4659,0.2969,0.928
0.4659,0.2969,-1.6917,0.6637,2.1912
1.3548,0.0303,0.0057,0.3512,1.3915
0.0057,0.3512,-1.6917,0.6637,1.7278
1.3548,0.0303,-0.2582,0.3926,1.6586
-0.2582,0.3926,-1.6917,0.6637,1.4607
1.3548,0.0303,-0.6886,0.4518,2.0931
-0.6886,0.4518,-1.6917,0.6637,1.0262
1.3548,0.0303,-0.8828,0.4839,2.2899
-0.8828,0.4839,-1.6917,0.6637,0.8294
1.3548,0.0303,-1.3315,0.5651,2.7459
-1.3315,0.5651,-1.6917,0.6637,0.3734
1.3548,0.0303,-1.6917,0.6637,3.1193
1.2239,-0.9664,-1.1423,-0.2713,2.4665
1.2239,-0.9664,0.9112,-0.8782,0.3249
0.9112,-0.8782,-1.1423,-0.2713,2.1416
1.2239,-0.9664,0.4606,-0.7439,0.795
0.4606,-0.7439,-1.1423,-0.2713,1.6715
1.2239,-0.9664,0.0752,-0.6298,1.1971
0.0752,-0.6298,-1.1423,-0.2713,1.2694
1.2239,-0.9664,-0.1964,-0.5524,1.4794
-0.1964,-0.5524,-1.1423,-0.2713,0.9871
1.2239,-0.9664,-0.4928,-0.468,1.7876
-0.4928,-0.468,-1.1423,-0.2713,0.6789
1.2239,-0.9664,-0.7507,-0.3808,2.0599
-0.7507,-0.3808,-1.1423,-0.2713,0.4066
1.2239,-0.9664,-1.0893,-0.2862,2.4114
-1.0893,-0.2862,-1.1423,-0.2713,0.0551
1.2239,-0.9664,-1.1423,-0.2713,2.4665
1.5138,0.1858,-1.4035,-0.2718,3.0224
1.5138,0.1858,1.3168,0.0991,0.2153
1.3168,0.0991,-1.4035,-0.2718,2.8072
1.5138,0.1858,0.8674,-0.0902,0.7029
0.8674,-0.0902,-1.4035,-0.2718,2.3195
1.5138,0.1858,0.4747,-0.2484,1.1263
0.4747,-0.2484,-1.4035,-0.2718,1.8961
1.5138,0.1858,0.3097,-0.3224,1.3071
0.3097,-0.3224,-1.4035,-0.2718,1.7153
1.5138,0.1858,0.1879,-0.3236,1.4289
0.1879,-0.3236,-1.4035,-0.2718,1.5935
1.5138,0.1858,-0.1057,-0.3336,1.7227
-0.1057,-0.3336,-1.4035,-0.2718,1.2997
1.5138,0.1858,-0.4773,-0.3316,2.0943
-0.4773,-0.3316,-1.4035,-0.2718,0.9281
1.5138,0.1858,-0.9342,-0.2978,2.5525
-0.9342,-0.2978,-1.4035,-0.2718,0.4699
1.5138,0.1858,-1.4035,-0.2718,3.0224
-1.5426,-0.4788,1.1355,-0.993,2.728
-1.5426,-0.4788,-1.3314,-0.5233,0.2158
-1.3314,-0.5233,1.1355,-0.993,2.5121
-1.5426,-0.4788,-0.9992,-0.5913,0.5549
-0.9992,-0.5913,1.1355,-0.993,2.173
-1.5426,-0.4788,-0.7572,-0.6492,0.8038
-0.7572,-0.6492,1.1355,-0.993,1.9242
-1.5426,-0.4788,-0.3062,-0.7462,1.265
-0.3062,-0.7462,1.1355,-0.993,1.4629
-1.5426,-0.4788,0.1275,-0.8205,1.7051
0.1275,-0.8205,1.1355,-0.993,1.0229
-1.5426,-0.4788,0.2899,-0.8463,1.8695
0.2899,-0.8463,1.1355,-0.993,0.8585
-1.5426,-0.4788,0.6099,-0.8937,2.193
0.6099,-0.8937,1.1355,-0.993,0.535
-1.5426,-0.4788,0.7856,-0.9237,2.3713
0.7856,-0.9237,1.1355,-0.993,0.3567
-1.5426,-0.4788,1.1355,-0.993,2.728
1.4422,0.3771,-0.7205,1.5243,2.4728
1.4422,0.3771,1.0055,0.5098,0.4565
1.0055,0.5098,-0.7205,1.5243,2.0163
1.4422,0.3771,0.6083,0.6319,0.872
0.6083,0.6319,-0.7205,1.5243,1.6008
1.4422,0.3771,0.3288,0.8077,1.2022
0.3288,0.8077,-0.7205,1.5243,1.2706
1.4422,0.3771,0.1201,0.9499,1.4548
0.1201,0.9499,-0.7205,1.5243,1.0181
1.4422,0.3771,-0.0912,1.0957,1.7114
-0.0912,1.0957,-0.7205,1.5243,0.7614
1.4422,0.3771,-0.2489,1.203,1.9022
-0.2489,1.203,-0.7205,1.5243,0.5706
1.4422,0.3771,-0.447,1.3383,2.1421
-0.447,1.3383,-0.7205,1.5243,0.3307
1.4422,0.3771,-0.7205,1.5243,2.4728
-0.8239,1.7893,1.3946,-0.0163,2.8605
-0.8239,1.7893,-0.4902,1.5169,0.4307
-0.4902,1.5169,1.3946,-0.0163,2.4298
-0.8239,1.7893,-0.1712,1.2629,0.8385
-0.1712,1.2629,1.3946,-0.0163,2.022
-0.8239,1.7893,0.1903,0.966,1.3063
0.1903,0.966,1.3946,-0.0163,1.5542
-0.8239,1.7893,0.5049,0.7091,1.7125
0.5049,0.7091,1.3946,-0.0163,1.1481
-0.8239,1.7893,0.7774,0.4791,2.0691
0.7774,0.4791,1.3946,-0.0163,0.7915
-0.8239,1.7893,1.02,0.2842,2.3803
1.02,0.2842,1.3946,-0.0163,0.4803
-0.8239,1.7893,1.3946,-0.0163,2.8605
1.9532,1.2218,0.4317,1.4776,1.5458
1.9532,1.2218,1.7645,1.2705,0.1949
1.7645,1.2705,0.4317,1.4776,1.3509
1.9532,1.2218,1.4652,1.3389,0.5019
1.4652,1.3389,0.4317,1.4776,1.0439
1.9532,1.2218,1.1211,1.4087,0.853
1.1211,1.4087,0.4317,1.4776,0.6929
1.9532,1.2218,0.6468,1.457,1.3298
0.6468,1.457,0.4317,1.4776,0.216
1.9532,1.2218,0.4317,1.4776,1.5458
1.6829,0.8663,-1.195,0.2202,2.9947
1.6829,0.8663,1.4233,0.6436,0.342
1.4233,0.6436,-1.195,0.2202,2.6527
1.6829,0.8663,1.3246,0.6276,0.442
1.3246,0.6276,-1.195,0.2202,2.5527
1.6829,0.8663,0.8674,0.5569,0.9046
0.8674,0.5569,-1.195,0.2202,2.0901
1.6829,0.8663,0.4607,0.5037,1.3148
0.4607,0.5037,-1.195,0.2202,1.6799
1.6829,0.8663,0.21,0.4681,1.5681
0.21,0.4681,-1.195,0.2202,1.4266
1.6829,0.8663,-0.2028,0.3974,1.9868
-0.2028,0.3974,-1.195,0.2202,1.0079
1.6829,0.8663,-0.5177,0.3407,2.3068
-0.5177,0.3407,-1.195,0.2202,0.688
1.6829,0.8663,-0.7758,0.2939,2.5692
-0.7758,0.2939,-1.195,0.2202,0.4255
1.6829,0.8663,-1.195,0.2202,2.9947
-1.2264,1.7576,1.163,1.7224,2.3899
-1.2264,1.7576,-1.0718,1.7593,0.1545
-1.0718,1.7593,1.163,1.7224,2.2353
-1.2264,1.7576,-0.5944,1.7597,0.632
-0.5944,1.7597,1.163,1.7224,1.7579
-1.2264,1.7576,-0.3159,1.7596,0.9105
-0.3159,1.7596,1.163,1.7224,1.4794
-1.2264,1.7576,0.0136,1.7557,1.24
0.0136,1.7557,1.163,1.7224,1.1499
-1.2264,1.7576,0.4759,1.7412,1.7025
0.4759,1.7412,1.163,1.7224,0.6874
-1.2264,1.7576,0.6895,1.7336,1.9162
0.6895,1.7336,1.163,1.7224,0.4736
-1.2264,1.7576,1.018,1.7275,2.2448
1.018,1.7275,1.163,1.7224,0.1451
-1.2264,1.7576,1.163,1.7224,2.3899
-0.1309,1.0603,-1.3133,-0.0623,1.6316
-0.1309,1.0603,-0.3617,0.8228,0.3313
-0.3617,0.8228,-1.3133,-0.0623,1.3003
-0.1309,1.0603,-0.4756,0.7086,0.4925
-0.4756,0.7086,-1.3133,-0.0623,1.1391
-0.1309,1.0603,-0.621,0.5559,0.7034
-0.621,0.5559,-1.3133,-0.0623,0.9282
-0.1309,1.0603,-0.9,0.2978,1.0834
-0.9,0.2978,-1.3133,-0.0623,0.5482
-0.1309,1.0603,-1.0581,0.165,1.2899
-1.0581,0.165,-1.3133,-0.0623,0.3417
-0.1309,1.0603,-1.3133,-0.0623,1.6316
-0.833,-0.0593,1.9119,1.0423,3.0455
-0.833,-0.0593,-0.4344,0.2419,0.4996
-0.4344,0.2419,1.9119,1.0423,2.5459
-0.833,-0.0593,-0.389,0.2806,0.5593
-0.389,0.2806,1.9119,1.0423,2.4862
-0.833,-0.0593,-0.2206,0.3441,0.7393
-0.2206,0.3441,1.9119,1.0423,2.3063
-0.833,-0.0593,0.0491,0.3821,1.0116
0.0491,0.3821,1.9119,1.0423,2.0339
-0.833,-0.0593,0.5297,0.4459,1.4964
0.5297,0.4459,1.9119,1.0423,1.5491
-0.833,-0.0593,0.951,0.5301,1.9261
0.951,0.5301,1.9119,1.0423,1.1194
-0.833,-0.0593,1.4125,0.6309,2.3985
1.4125,0.6309,1.9119,1.0423,0.6471
-0.833,-0.0593,1.5454,0.7432,2.5725
1.5454,0.7432,1.9119,1.0423,0.4731
-0.833,-0.0593,1.9119,1.0423,3.0455
0.269,1.8753,0.8579,-0.5968,2.542
0.269,1.8753,0.3413,1.5411,0.342
0.3413,1.5411,0.8579,-0.5968,2.2
0.269,1.8753,0.4261,1.1635,0.729
0.4261,1.1635,0.8579,-0.5968,1.813
0.269,1.8753,0.5222,0.806,1.0991
0.5222,0.806,0.8579,-0.5968,1.4429
0.269,1.8753,0.6195,0.4408,1.4771
0.6195,0.4408,0.8579,-0.5968,1.0649
0.269,1.8753,0.6953,0.1276,1.7994
0.6953,0.1276,0.8579,-0.5968,0.7426
0.269,1.8753,0.7896,-0.252,2.1904
0.7896,-0.252,0.8579,-0.5968,0.3515
0.269,1.8753,0.8579,-0.5968,2.542
1.1303,1.5278,-0.317,-0.9535,3.1469
1.1303,1.5278,0.9947,1.4896,0.1409
0.9947,1.4896,-0.317,-0.9535,3.006
1.1303,1.5278,0.6359,1.3822,0.5154
0.6359,1.3822,-0.317,-0.9535,2.6315
1.1303,1.5278,0.586,1.0784,0.8232
0.586,1.0784,-0.317,-0.9535,2.3237
1.1303,1.5278,0.5251,0.7019,1.2046
0.5251,0.7019,-0.317,-0.9535,1.9423
1.1303,1.5278,0.4624,0.3215,1.5902
0.4624,0.3215,-0.317,-0.9535,1.5567
1.1303,1.5278,0.4135,0.0415,1.8744
0.4135,0.0415,-0.317,-0.9535,1.2725
1.1303,1.5278,0.3505,-0.2616,2.184
0.3505,-0.2616,-0.317,-0.9535,0.9629
1.1303,1.5278,0.1255,-0.5319,2.5357
0.1255,-0.5319,-0.317,-0.9535,0.6112
1.1303,1.5278,-0.0598,-0.714,2.7955
-0.0598,-0.714,-0.317,-0.9535,0.3514
1.1303,1.5278,-0.317,-0.9535,3.1469
0.9695,-0.5062,0.2915,-0.4611,0.6795
0.9695,-0.5062,0.6115,-0.484,0.3587
0.6115,-0.484,0.2915,-0.4611,0.3208
0.9695,-0.5062,0.2915,-0.4611,0.6795
1.8372,1.4543,-0.3875,-0.1854,3.1407
1.8372,1.4543,1.635,1.4423,0.2025
1.635,1.4423,-0.3875,-0.1854,2.9382
1.8372,1.4543,1.4167,1.4378,0.4209
1.4167,1.4378,-0.3875,-0.1854,2.7198
1.8372,1.4543,1.0906,1.4197,0.7475
1.0906,1.4197,-0.3875,-0.1854,2.3932
1.8372,1.4543,1.0125,1.4145,0.8258
1.0125,1.4145,-0.3875,-0.1854,2.315
1.8372,1.4543,0.6557,1.3894,1.1834
0.6557,1.3894,-0.3875,-0.1854,1.9573
1.8372,1.4543,0.4466,1.1465,1.504
0.4466,1.1465,-0.3875,-0.1854,1.6367
1.8372,1.4543,0.3158,1.0027,1.6984
0.3158,1.0027,-0.3875,-0.1854,1.4423
1.8372,1.4543,0.1149,0.7817,1.997
0.1149,0.7817,-0.3875,-0.1854,1.1437
1.8372,1.4543,-0.0674,0.6001,2.2544
-0.0674,0.6001,-0.3875,-0.1854,0.8863
1.8372,1.4543,-0.2924,0.3458,2.5939
-0.2924,0.3458,-0.3875,-0.1854,0.5468
1.8372,1.4543,-0.3448,0.247,2.7057
-0.3448,0.247,-0.3875,-0.1854,0.435
1.8372,1.4543,-0.3519,0.0779,2.875
-0.3519,0.0779,-0.3875,-0.1854,0.2657
1.8372,1.4543,-0.3875,-0.1854,3.1407
-1.5302,1.3179,0.4851,-0.0987,2.869
-1.5302,1.3179,-1.3668,1.4483,0.209
-1.3668,1.4483,0.4851,-0.0987,2.66
-1.5302,1.3179,-1.0658,1.4298,0.5106
-1.0658,1.4298,0.4851,-0.0987,2.3584
-1.5302,1.3179,-0.8726,1.4267,0.7039
-0.8726,1.4267,0.4851,-0.0987,2.1651
-1.5302,1.3179,-0.5594,1.4105,1.0175
-0.5594,1.4105,0.4851,-0.0987,1.8515
-1.5302,1.3179,-0.3327,1.1607,1.3548
-0.3327,1.1607,0.4851,-0.0987,1.5142
-1.5302,1.3179,-0.1986,1.0087,1.5575
-0.1986,1.0087,0.4851,-0.0987,1.3114
-1.5302,1.3179,-0.0694,0.8299,1.778
-0.0694,0.8299,0.4851,-0.0987,1.0909
-1.5302,1.3179,0.1389,0.5528,2.1247
0.1389,0.5528,0.4851,-0.0987,0.7442
-1.5302,1.3179,0.2932,0.3497,2.3798
0.2932,0.3497,0.4851,-0.0987,0.4892
-1.5302,1.3179,0.4601,-0.0019,2.769
0.4601,-0.0019,0.4851,-0.0987,0.1
-1.5302,1.3179,0.4851,-0.0987,2.869
-1.0095,-0.0623,0.9878,1.5402,2.573
-1.0095,-0.0623,-0.8218,0.1056,0.2518
-0.8218,0.1056,0.9878,1.5402,2.3213
-1.0095,-0.0623,-0.5574,0.3416,0.6062
-0.5574,0.3416,0.9878,1.5402,1.9668
-1.0095,-0.0623,-0.2888,0.5805,0.9657
-0.2888,0.5805,0.9878,1.5402,1.6073
-1.0095,-0.0623,-0.0483,0.7976,1.2897
-0.0483,0.7976,0.9878,1.5402,1.2833
-1.0095,-0.0623,0.2552,1.066,1.6948
0.2552,1.066,0.9878,1.5402,0.8782
-1.0095,-0.0623,0.5298,1.2995,2.0553
0.5298,1.2995,0.9878,1.5402,0.5177
-1.0095,-0.0623,0.8162,1.4596,2.3834
0.8162,1.4596,0.9878,1.5402,0.1896
-1.0095,-0.0623,0.9878,1.5402,2.573
1.3396,1.3887,-1.7056,-0.6488,3.7967
1.3396,1.3887,0.9459,1.3879,0.3937
0.9459,1.3879,-1.7056,-0.6488,3.403
1.3396,1.3887,0.606,1.3575,0.735
0.606,1.3575,-1.7056,-0.6488,3.0617
1.3396,1.3887,0.3471,1.1245,1.0833
0.3471,1.1245,-1.7056,-0.6488,2.7134
1.3396,1.3887,0.0468,0.844,1.4941
0.0468,0.844,-1.7056,-0.6488,2.3025
1.3396,1.3887,-0.2444,0.5878,1.8821
-0.2444,0.5878,-1.7056,-0.6488,1.9145
1.3396,1.3887,-0.4529,0.417,2.1516
-0.4529,0.417,-1.7056,-0.6488,1.6451
1.3396,1.3887,-0.6136,0.2731,2.3673
-0.6136,0.2731,-1.7056,-0.6488,1.4294
1.3396,1.3887,-0.9803,-0.0334,2.8452
-0.9803,-0.0334,-1.7056,-0.6488,0.9515
1.3396,1.3887,-1.1996,-0.2271,3.1378
-1.1996,-0.2271,-1.7056,-0.6488,0.6589
1.3396,1.3887,-1.4379,-0.4345,3.4538
-1.4379,-0.4345,-1.7056,-0.6488,0.3429
1.3396,1.3887,-1.7056,-0.6488,3.7967
0.4854,1.0736,0.8023,0.0812,1.0419
0.4854,1.0736,0.5727,0.8177,0.2704
0.5727,0.8177,0.8023,0.0812,0.7715
0.4854,1.0736,0.6578,0.5575,0.5442
0.6578,0.5575,0.8023,0.0812,0.4977
0.4854,1.0736,0.7314,0.3035,0.8086
0.7314,0.3035,0.8023,0.0812,0.2333
0.4854,1.0736,0.8023,0.0812,1.0419
0.6314,1.991,1.5805,0.1756,2.1788
0.6314,1.991,0.8873,1.7825,0.33
0.8873,1.7825,1.5805,0.1756,1.8488
0.6314,1.991,1.1646,1.5501,0.6919
1.1646,1.5501,1.5805,0.1756,1.4869
0.6314,1.991,1.3052,1.4367,0.8725
1.3052,1.4367,1.5805,0.1756,1.3063
0.6314,1.991,1.3944,1.3177,1.0212
1.3944,1.3177,1.5805,0.1756,1.1576
0.6314,1.991,1.4202,1.2018,1.14
1.4202,1.2018,1.5805,0.1756,1.0388
0.6314,1.991,1.4932,0.7805,1.5675
1.4932,0.7805,1.5805,0.1756,0.6113
0.6314,1.991,1.5513,0.4239,1.9288
1.5513,0.4239,1.5805,0.1756,0.25
0.6314,1.991,1.5805,0.1756,2.1788
0.5923,0.6998,0.9846,-0.7951,1.5461
0.5923,0.6998,0.6568,0.5015,0.2086
0.6568,0.5015,0.9846,-0.7951,1.3376
0.5923,0.6998,0.7503,0.0908,0.6297
0.7503,0.0908,0.9846,-0.7951,0.9164
0.5923,0.6998,0.8169,-0.1546,0.8841
0.8169,-0.1546,0.9846,-0.7951,0.6621
0.5923,0.6998,0.9064,-0.4922,1.2333
0.9064,-0.4922,0.9846,-0.7951,0.3128
0.5923,0.6998,0.9846,-0.7951,1.5461
-0.7244,0.3977,-1.5146,0.6168,0.82
-0.7244,0.3977,-1.057,0.4904,0.3452
-1.057,0.4904,-1.5146,0.6168,0.4748
-0.7244,0.3977,-1.5146,0.6168,0.82
-0.5792,0.4105,0.0803,-0.5082,1.2263
-0.5792,0.4105,-0.4538,0.0231,0.4072
-0.4538,0.0231,0.0803,-0.5082,0.8191
-0.5792,0.4105,-0.2893,-0.3671,0.8307
-0.2893,-0.3671,0.0803,-0.5082,0.3956
-0.5792,0.4105,0.0803,-0.5082,1.2263
1.2675,0.06,0.7476,-0.5162,0.7761
1.2675,0.06,1.0817,-0.1443,0.2762
1.0817,-0.1443,0.7476,-0.5162,0.4999
1.2675,0.06,0.7476,-0.5162,0.7761
-0.448,0.6121,-1.8438,-0.9577,2.1016
-0.448,0.6121,-0.7036,0.3309,0.38
-0.7036,0.3309,-1.8438,-0.9577,1.7215
-0.448,0.6121,-0.9512,0.0336,0.7669
-0.9512,0.0336,-1.8438,-0.9577,1.3347
-0.448,0.6121,-1.1338,-0.1744,1.0437
-1.1338,-0.1744,-1.8438,-0.9577,1.0578
-0.448,0.6121,-1.339,-0.4161,1.3607
-1.339,-0.4161,-1.8438,-0.9577,0.7408
-0.448,0.6121,-1.5319,-0.6409,1.657
-1.5319,-0.6409,-1.8438,-0.9577,0.4446
-0.448,0.6121,-1.8438,-0.9577,2.1016
0.8665,0.5512,0.3958,-0.2744,0.9505
0.8665,0.5512,0.6287,0.15,0.4664
0.6287,0.15,0.3958,-0.2744,0.4841
0.8665,0.5512,0.3958,-0.2744,0.9505
-0.9198,0.5786,-0.1146,1.8591,1.7215
-0.9198,0.5786,-0.5849,0.5556,0.3357
-0.5849,0.5556,-0.1146,1.8591,1.3858
-0.9198,0.5786,-0.4599,0.8789,0.6822
-0.4599,0.8789,-0.1146,1.8591,1.0393
-0.9198,0.5786,-0.3937,1.0648,0.8796
-0.3937,1.0648,-0.1146,1.8591,0.8419
-0.9198,0.5786,-0.2634,1.4319,1.2692
-0.2634,1.4319,-0.1146,1.8591,0.4523
-0.9198,0.5786,-0.1146,1.8591,1.7215
0.7861,0.2969,0.1985,-0.5708,1.0479
0.7861,0.2969,0.5744,-0.0185,0.3798
0.5744,-0.0185,0.1985,-0.5708,0.6681
0.7861,0.2969,0.3732,-0.3151,0.7383
0.3732,-0.3151,0.1985,-0.5708,0.3097
0.7861,0.2969,0.1985,-0.5708,1.0479
-1.7536,-0.7102,-1.8294,1.1141,1.826
-1.7536,-0.7102,-1.7655,-0.2568,0.4536
-1.7655,-0.2568,-1.8294,1.1141,1.3724
-1.7536,-0.7102,-1.7784,0.0545,0.7651
-1.7784,0.0545,-1.8294,1.1141,1.0609
-1.7536,-0.7102,-1.7913,0.3962,1.1071
-1.7913,0.3962,-1.8294,1.1141,0.7189
-1.7536,-0.7102,-1.8089,0.6988,1.4102
-1.8089,0.6988,-1.8294,1.1141,0.4158
-1.7536,-0.7102,-1.8294,1.1141,1.826
-1.7089,0.8163,1.3368,0.5202,3.129
-1.7089,0.8163,-1.3945,0.5743,0.3967
-1.3945,0.5743,1.3368,0.5202,2.7322
-1.7089,0.8163,-0.971,0.5723,0.8202
-0.971,0.5723,1.3368,0.5202,2.3088
-1.7089,0.8163,-0.7607,0.5755,1.0305
-0.7607,0.5755,1.3368,0.5202,2.0984
-1.7089,0.8163,-0.3539,0.562,1.4376
-0.3539,0.562,1.3368,0.5202,1.6914
-1.7089,0.8163,-0.2454,0.5559,1.5462
-0.2454,0.5559,1.3368,0.5202,1.5827
-1.7089,0.8163,0.1762,0.5448,1.968
0.1762,0.5448,1.3368,0.5202,1.161
-1.7089,0.8163,0.3683,0.5409,2.1601
0.3683,0.5409,1.3368,0.5202,0.9689
-1.7089,0.8163,0.5947,0.537,2.3866
0.5947,0.537,1.3368,0.5202,0.7424
-1.7089,0.8163,0.9464,0.5224,2.7386
0.9464,0.5224,1.3368,0.5202,0.3904
-1.7089,0.8163,1.3368,0.5202,3.129
-0.8724,1.6158,0.7532,-0.5138,2.7192
-0.8724,1.6158,-0.7647,1.5691,0.1173
-0.7647,1.5691,0.7532,-0.5138,2.6018
-0.8724,1.6158,-0.4339,1.2883,0.5513
-0.4339,1.2883,0.7532,-0.5138,2.1679
-0.8724,1.6158,-0.161,0.9573,0.9803
-0.161,0.9573,0.7532,-0.5138,1.7388
-0.8724,1.6158,-0.0276,0.782,1.2006
-0.0276,0.782,0.7532,-0.5138,1.5186
-0.8724,1.6158,0.1353,0.562,1.4743
0.1353,0.562,0.7532,-0.5138,1.2448
-0.8724,1.6158,0.339,0.295,1.8101
0.339,0.295,0.7532,-0.5138,0.9091
-0.8724,1.6158,0.4214,0.112,2.0109
0.4214,0.112,0.7532,-0.5138,0.7083
-0.8724,1.6158,0.6471,-0.3179,2.4963
0.6471,-0.3179,0.7532,-0.5138,0.2228
-0.8724,1.6158,0.7532,-0.5138,2.7192
0.4007,-0.7851,0.8291,-0.4584,0.5388
0.4007,-0.7851,0.4667,-0.7338,0.0836
0.4667,-0.7338,0.8291,-0.4584,0.4552
0.4007,-0.7851,0.8291,-0.4584,0.5388
0.8921,1.4575,-1.558,-0.9065,3.4322
0.8921,1.4575,0.6293,1.3642,0.2789
0.6293,1.3642,-1.558,-0.9065,3.1533
0.8921,1.4575,0.4425,1.1703,0.5481
0.4425,1.1703,-1.558,-0.9065,2.8841
0.8921,1.4575,0.1711,0.8922,0.9367
0.1711,0.8922,-1.558,-0.9065,2.4955
0.8921,1.4575,-0.0324,0.6874,1.2254
-0.0324,0.6874,-1.558,-0.9065,2.2067
0.8921,1.4575,-0.2993,0.3896,1.6253
-0.2993,0.3896,-1.558,-0.9065,1.8069
0.8921,1.4575,-0.4984,0.1786,1.9154
-0.4984,0.1786,-1.558,-0.9065,1.5167
0.8921,1.4575,-0.8182,-0.1556,2.3779
-0.8182,-0.1556,-1.558,-0.9065,1.0542
0.8921,1.4575,-1.0638,-0.4058,2.7286
-1.0638,-0.4058,-1.558,-0.9065,0.7036
0.8921,1.4575,-1.2567,-0.591,2.9959
-1.2567,-0.591,-1.558,-0.9065,0.4363
0.8921,1.4575,-1.558,-0.9065,3.4322
-0.6501,0.246,1.3981,0.2903,2.0573
-0.6501,0.246,-0.3107,0.3112,0.3456
-0.3107,0.3112,1.3981,0.2903,1.7117
-0.6501,0.246,0.0334,0.3288,0.6902
0.0334,0.3288,1.3981,0.2903,1.3671
-0.6501,0.246,0.3234,0.3377,0.9802
0.3234,0.3377,1.3981,0.2903,1.0771
-0.6501,0.246,0.6249,0.3478,1.2819
0.6249,0.3478,1.3981,0.2903,0.7754
-0.6501,0.246,1.0052,0.3193,1.6633
1.0052,0.3193,1.3981,0.2903,0.394
-0.6501,0.246,1.1929,0.3071,1.8514
1.1929,0.3071,1.3981,0.2903,0.2059
-0.6501,0.246,1.3981,0.2903,2.0573
0.0919,1.2659,1.0682,-0.1707,1.7372
0.0919,1.2659,0.3545,0.8967,0.4531
0.3545,0.8967,1.0682,-0.1707,1.2841
0.0919,1.2659,0.6134,0.5044,0.9231
0.6134,0.5044,1.0682,-0.1707,0.8141
0.0919,1.2659,0.7952,0.2345,1.2485
0.7952,0.2345,1.0682,-0.1707,0.4887
0.0919,1.2659,0.9325,0.0337,1.4918
0.9325,0.0337,1.0682,-0.1707,0.2453
0.0919,1.2659,1.0682,-0.1707,1.7372
1.1192,0.2909,-1.6477,0.1097,2.7843
1.1192,0.2909,0.7084,0.3092,0.4112
0.7084,0.3092,-1.6477,0.1097,2.3731
